datetime,height,temperature
2022-06-22T04:25:00+03:00,100,14.14
2022-06-22T04:25:00+03:00,150,13.92
2022-06-22T04:25:00+03:00,200,13.57
2022-06-22T04:25:00+03:00,250,13.32
2022-06-22T04:25:00+03:00,300,12.99
2022-06-22T04:25:00+03:00,350,12.67
2022-06-22T04:25:00+03:00,400,12.35
2022-06-22T04:25:00+03:00,450,12.03
2022-06-22T04:25:00+03:00,500,11.69
2022-06-22T04:25:00+03:00,550,11.33
2022-06-22T04:25:00+03:00,600,10.97
2022-06-22T04:30:00+03:00,0,14.05
2022-06-22T04:30:00+03:00,50,14.12
2022-06-22T04:30:00+03:00,100,14.01
2022-06-22T04:30:00+03:00,150,13.8
2022-06-22T04:30:00+03:00,200,13.63
2022-06-22T04:30:00+03:00,250,13.34
2022-06-22T04:30:00+03:00,300,13.03
2022-06-22T04:30:00+03:00,350,12.74
2022-06-22T04:30:00+03:00,400,12.45
2022-06-22T04:30:00+03:00,450,12.14
2022-06-22T04:30:00+03:00,500,11.81
2022-06-22T04:30:00+03:00,550,11.45
2022-06-22T04:30:00+03:00,600,11.1
2022-06-22T04:35:00+03:00,0,13.95
2022-06-22T04:35:00+03:00,50,13.9
2022-06-22T04:35:00+03:00,100,13.9
2022-06-22T04:35:00+03:00,150,13.77
2022-06-22T04:35:00+03:00,200,13.63
2022-06-22T04:35:00+03:00,250,13.41
2022-06-22T04:35:00+03:00,300,13.13
2022-06-22T04:35:00+03:00,350,12.85
2022-06-22T04:35:00+03:00,400,12.56
2022-06-22T04:35:00+03:00,450,12.26
2022-06-22T04:35:00+03:00,500,11.91
2022-06-22T04:35:00+03:00,550,11.54
2022-06-22T04:35:00+03:00,600,11.16
2022-06-22T04:40:00+03:00,0,13.85
2022-06-22T04:40:00+03:00,50,13.93
2022-06-22T04:40:00+03:00,100,13.93
2022-06-22T04:40:00+03:00,150,13.79
2022-06-22T04:40:00+03:00,200,13.59
2022-06-22T04:40:00+03:00,250,13.31
2022-06-22T04:40:00+03:00,300,12.98
2022-06-22T04:40:00+03:00,350,12.66
2022-06-22T04:40:00+03:00,400,12.34
2022-06-22T04:40:00+03:00,450,12.0
2022-06-22T04:40:00+03:00,500,11.62
2022-06-22T04:40:00+03:00,550,11.21
2022-06-22T04:40:00+03:00,600,10.81
2022-06-22T04:45:00+03:00,0,13.75
2022-06-22T04:45:00+03:00,50,13.87
2022-06-22T04:45:00+03:00,100,13.83
2022-06-22T04:45:00+03:00,150,13.71
2022-06-22T04:45:00+03:00,200,13.55
2022-06-22T04:45:00+03:00,250,13.29
2022-06-22T04:45:00+03:00,300,13.02
2022-06-22T04:45:00+03:00,350,12.74
2022-06-22T04:45:00+03:00,400,12.45
2022-06-22T04:45:00+03:00,450,12.15
2022-06-22T04:45:00+03:00,500,11.81
2022-06-22T04:45:00+03:00,550,11.45
2022-06-22T04:45:00+03:00,600,11.09
2022-06-22T04:50:00+03:00,0,13.81
2022-06-22T04:50:00+03:00,50,13.9
2022-06-22T04:50:00+03:00,100,13.96
2022-06-22T04:50:00+03:00,150,13.8
2022-06-22T04:50:00+03:00,200,13.67
2022-06-22T04:50:00+03:00,250,13.49
2022-06-22T04:50:00+03:00,300,13.2
2022-06-22T04:50:00+03:00,350,12.92
2022-06-22T04:50:00+03:00,400,12.63
2022-06-22T04:50:00+03:00,450,12.34
2022-06-22T04:50:00+03:00,500,12.0
2022-06-22T04:50:00+03:00,550,11.64
2022-06-22T04:50:00+03:00,600,11.29
2022-06-22T04:55:00+03:00,0,13.88
2022-06-22T04:55:00+03:00,50,13.83
2022-06-22T04:55:00+03:00,100,13.74
2022-06-22T04:55:00+03:00,150,13.54
2022-06-22T04:55:00+03:00,200,13.38
2022-06-22T04:55:00+03:00,250,13.15
2022-06-22T04:55:00+03:00,300,12.85
2022-06-22T04:55:00+03:00,350,12.56
2022-06-22T04:55:00+03:00,400,12.27
2022-06-22T04:55:00+03:00,450,11.97
2022-06-22T04:55:00+03:00,500,11.65
2022-06-22T04:55:00+03:00,550,11.29
2022-06-22T04:55:00+03:00,600,10.94
2022-06-22T05:00:00+03:00,0,13.87
2022-06-22T05:00:00+03:00,50,13.91
2022-06-22T05:00:00+03:00,100,13.84
2022-06-22T05:00:00+03:00,150,13.69
2022-06-22T05:00:00+03:00,200,13.38
2022-06-22T05:00:00+03:00,250,13.05
2022-06-22T05:00:00+03:00,300,12.79
2022-06-22T05:00:00+03:00,350,12.51
2022-06-22T05:00:00+03:00,400,12.19
2022-06-22T05:00:00+03:00,450,11.86
2022-06-22T05:00:00+03:00,500,11.5
2022-06-22T05:00:00+03:00,550,11.12
2022-06-22T05:00:00+03:00,600,10.74
2022-06-22T05:05:00+03:00,0,13.99
2022-06-22T05:05:00+03:00,50,13.91
2022-06-22T05:05:00+03:00,100,13.74
2022-06-22T05:05:00+03:00,150,13.52
2022-06-22T05:05:00+03:00,200,13.31
2022-06-22T05:05:00+03:00,250,13.05
2022-06-22T05:05:00+03:00,300,12.73
2022-06-22T05:05:00+03:00,350,12.43
2022-06-22T05:05:00+03:00,400,12.13
2022-06-22T05:05:00+03:00,450,11.83
2022-06-22T05:05:00+03:00,500,11.51
2022-06-22T05:05:00+03:00,550,11.16
2022-06-22T05:05:00+03:00,600,10.81
2022-06-22T05:10:00+03:00,0,13.88
2022-06-22T05:10:00+03:00,50,13.77
2022-06-22T05:10:00+03:00,100,13.62
2022-06-22T05:10:00+03:00,150,13.45
2022-06-22T05:10:00+03:00,200,13.21
2022-06-22T05:10:00+03:00,250,13.01
2022-06-22T05:10:00+03:00,300,12.67
2022-06-22T05:10:00+03:00,350,12.37
2022-06-22T05:10:00+03:00,400,12.08
2022-06-22T05:10:00+03:00,450,11.78
2022-06-22T05:10:00+03:00,500,11.46
2022-06-22T05:10:00+03:00,550,11.1
2022-06-22T05:10:00+03:00,600,10.75
2022-06-22T05:15:00+03:00,0,14.0
2022-06-22T05:15:00+03:00,50,13.98
2022-06-22T05:15:00+03:00,100,13.86
2022-06-22T05:15:00+03:00,150,13.62
2022-06-22T05:15:00+03:00,200,13.41
2022-06-22T05:15:00+03:00,250,13.11
2022-06-22T05:15:00+03:00,300,12.82
2022-06-22T05:15:00+03:00,350,12.53
2022-06-22T05:15:00+03:00,400,12.23
2022-06-22T05:15:00+03:00,450,11.93
2022-06-22T05:15:00+03:00,500,11.6
2022-06-22T05:15:00+03:00,550,11.24
2022-06-22T05:15:00+03:00,600,10.89
2022-06-22T05:20:00+03:00,0,14.19
2022-06-22T05:20:00+03:00,50,14.15
2022-06-22T05:20:00+03:00,100,13.92
2022-06-22T05:20:00+03:00,150,13.56
2022-06-22T05:20:00+03:00,200,13.27
2022-06-22T05:20:00+03:00,250,13.0
2022-06-22T05:20:00+03:00,300,12.71
2022-06-22T05:20:00+03:00,350,12.42
2022-06-22T05:20:00+03:00,400,12.12
2022-06-22T05:20:00+03:00,450,11.84
2022-06-22T05:20:00+03:00,500,11.56
2022-06-22T05:20:00+03:00,550,11.25
2022-06-22T05:20:00+03:00,600,10.95
2022-06-22T05:25:00+03:00,0,14.17
2022-06-22T05:25:00+03:00,50,14.08
2022-06-22T05:25:00+03:00,100,13.82
2022-06-22T05:25:00+03:00,150,13.63
2022-06-22T05:25:00+03:00,200,13.38
2022-06-22T05:25:00+03:00,250,13.06
2022-06-22T05:25:00+03:00,300,12.76
2022-06-22T05:25:00+03:00,350,12.47
2022-06-22T05:25:00+03:00,400,12.18
2022-06-22T05:25:00+03:00,450,11.89
2022-06-22T05:25:00+03:00,500,11.56
2022-06-22T05:25:00+03:00,550,11.21
2022-06-22T05:25:00+03:00,600,10.87
2022-06-22T05:30:00+03:00,0,14.15
2022-06-22T05:30:00+03:00,50,13.99
2022-06-22T05:30:00+03:00,100,13.69
2022-06-22T05:30:00+03:00,150,13.4
2022-06-22T05:30:00+03:00,200,13.14
2022-06-22T05:30:00+03:00,250,12.92
2022-06-22T05:30:00+03:00,300,12.55
2022-06-22T05:30:00+03:00,350,12.22
2022-06-22T05:30:00+03:00,400,11.94
2022-06-22T05:30:00+03:00,450,11.65
2022-06-22T05:30:00+03:00,500,11.34
2022-06-22T05:30:00+03:00,550,11.01
2022-06-22T05:30:00+03:00,600,10.68
2022-06-22T05:35:00+03:00,0,14.02
2022-06-22T05:35:00+03:00,50,14.0
2022-06-22T05:35:00+03:00,100,13.74
2022-06-22T05:35:00+03:00,150,13.56
2022-06-22T05:35:00+03:00,200,13.24
2022-06-22T05:35:00+03:00,250,12.85
2022-06-22T05:35:00+03:00,300,12.56
2022-06-22T05:35:00+03:00,350,12.27
2022-06-22T05:35:00+03:00,400,11.96
2022-06-22T05:35:00+03:00,450,11.64
2022-06-22T05:35:00+03:00,500,11.3
2022-06-22T05:35:00+03:00,550,10.94
2022-06-22T05:35:00+03:00,600,10.58
2022-06-22T05:40:00+03:00,0,14.02
2022-06-22T05:40:00+03:00,50,13.9
2022-06-22T05:40:00+03:00,100,13.67
2022-06-22T05:40:00+03:00,150,13.41
2022-06-22T05:40:00+03:00,200,13.23
2022-06-22T05:40:00+03:00,250,12.89
2022-06-22T05:40:00+03:00,300,12.54
2022-06-22T05:40:00+03:00,350,12.22
2022-06-22T05:40:00+03:00,400,11.92
2022-06-22T05:40:00+03:00,450,11.61
2022-06-22T05:40:00+03:00,500,11.27
2022-06-22T05:40:00+03:00,550,10.91
2022-06-22T05:40:00+03:00,600,10.54
2022-06-22T05:45:00+03:00,0,14.15
2022-06-22T05:45:00+03:00,50,13.99
2022-06-22T05:45:00+03:00,100,13.76
2022-06-22T05:45:00+03:00,150,13.57
2022-06-22T05:45:00+03:00,200,13.33
2022-06-22T05:45:00+03:00,250,13.03
2022-06-22T05:45:00+03:00,300,12.71
2022-06-22T05:45:00+03:00,350,12.41
2022-06-22T05:45:00+03:00,400,12.11
2022-06-22T05:45:00+03:00,450,11.81
2022-06-22T05:45:00+03:00,500,11.47
2022-06-22T05:45:00+03:00,550,11.11
2022-06-22T05:45:00+03:00,600,10.75
2022-06-22T05:50:00+03:00,0,14.11
2022-06-22T05:50:00+03:00,50,14.09
2022-06-22T05:50:00+03:00,100,13.81
2022-06-22T05:50:00+03:00,150,13.55
2022-06-22T05:50:00+03:00,200,13.28
2022-06-22T05:50:00+03:00,250,12.95
2022-06-22T05:50:00+03:00,300,12.65
2022-06-22T05:50:00+03:00,350,12.36
2022-06-22T05:50:00+03:00,400,12.07
2022-06-22T05:50:00+03:00,450,11.78
2022-06-22T05:50:00+03:00,500,11.47
2022-06-22T05:50:00+03:00,550,11.15
2022-06-22T05:50:00+03:00,600,10.82
2022-06-22T05:55:00+03:00,0,14.26
2022-06-22T05:55:00+03:00,50,14.15
2022-06-22T05:55:00+03:00,100,13.91
2022-06-22T05:55:00+03:00,150,13.73
2022-06-22T05:55:00+03:00,200,13.47
2022-06-22T05:55:00+03:00,250,13.14
2022-06-22T05:55:00+03:00,300,12.81
2022-06-22T05:55:00+03:00,350,12.5
2022-06-22T05:55:00+03:00,400,12.2
2022-06-22T05:55:00+03:00,450,11.88
2022-06-22T05:55:00+03:00,500,11.53
2022-06-22T05:55:00+03:00,550,11.15
2022-06-22T05:55:00+03:00,600,10.77
2022-06-22T06:00:00+03:00,0,14.16
2022-06-22T06:00:00+03:00,50,14.04
2022-06-22T06:00:00+03:00,100,13.77
2022-06-22T06:00:00+03:00,150,13.49
2022-06-22T06:00:00+03:00,200,13.18
2022-06-22T06:00:00+03:00,250,12.83
2022-06-22T06:00:00+03:00,300,12.52
2022-06-22T06:00:00+03:00,350,12.21
2022-06-22T06:00:00+03:00,400,11.9
2022-06-22T06:00:00+03:00,450,11.59
2022-06-22T06:00:00+03:00,500,11.27
2022-06-22T06:00:00+03:00,550,10.92
2022-06-22T06:00:00+03:00,600,10.57
2022-06-22T06:05:00+03:00,0,14.13
2022-06-22T06:05:00+03:00,50,14.01
2022-06-22T06:05:00+03:00,100,13.75
2022-06-22T06:05:00+03:00,150,13.44
2022-06-22T06:05:00+03:00,200,13.16
2022-06-22T06:05:00+03:00,250,12.87
2022-06-22T06:05:00+03:00,300,12.57
2022-06-22T06:05:00+03:00,350,12.28
2022-06-22T06:05:00+03:00,400,11.99
2022-06-22T06:05:00+03:00,450,11.7
2022-06-22T06:05:00+03:00,500,11.41
2022-06-22T06:05:00+03:00,550,11.09
2022-06-22T06:05:00+03:00,600,10.77
2022-06-22T06:10:00+03:00,0,14.1
2022-06-22T06:10:00+03:00,50,13.99
2022-06-22T06:10:00+03:00,100,13.76
2022-06-22T06:10:00+03:00,150,13.53
2022-06-22T06:10:00+03:00,200,13.24
2022-06-22T06:10:00+03:00,250,12.92
2022-06-22T06:10:00+03:00,300,12.67
2022-06-22T06:10:00+03:00,350,12.4
2022-06-22T06:10:00+03:00,400,12.11
2022-06-22T06:10:00+03:00,450,11.81
2022-06-22T06:10:00+03:00,500,11.5
2022-06-22T06:10:00+03:00,550,11.17
2022-06-22T06:10:00+03:00,600,10.85
2022-06-22T06:15:00+03:00,0,14.04
2022-06-22T06:15:00+03:00,50,13.93
2022-06-22T06:15:00+03:00,100,13.83
2022-06-22T06:15:00+03:00,150,13.67
2022-06-22T06:15:00+03:00,200,13.4
2022-06-22T06:15:00+03:00,250,13.16
2022-06-22T06:15:00+03:00,300,12.83
2022-06-22T06:15:00+03:00,350,12.53
2022-06-22T06:15:00+03:00,400,12.22
2022-06-22T06:15:00+03:00,450,11.91
2022-06-22T06:15:00+03:00,500,11.55
2022-06-22T06:15:00+03:00,550,11.16
2022-06-22T06:15:00+03:00,600,10.78
2022-06-22T06:20:00+03:00,0,14.12
2022-06-22T06:20:00+03:00,50,14.24
2022-06-22T06:20:00+03:00,100,14.05
2022-06-22T06:20:00+03:00,150,13.81
2022-06-22T06:20:00+03:00,200,13.55
2022-06-22T06:20:00+03:00,250,13.26
2022-06-22T06:20:00+03:00,300,12.88
2022-06-22T06:20:00+03:00,350,12.55
2022-06-22T06:20:00+03:00,400,12.23
2022-06-22T06:20:00+03:00,450,11.91
2022-06-22T06:20:00+03:00,500,11.56
2022-06-22T06:20:00+03:00,550,11.2
2022-06-22T06:20:00+03:00,600,10.83
2022-06-22T06:25:00+03:00,0,14.31
2022-06-22T06:25:00+03:00,50,14.22
2022-06-22T06:25:00+03:00,100,13.94
2022-06-22T06:25:00+03:00,150,13.6
2022-06-22T06:25:00+03:00,200,13.27
2022-06-22T06:25:00+03:00,250,13.01
2022-06-22T06:25:00+03:00,300,12.64
2022-06-22T06:25:00+03:00,350,12.32
2022-06-22T06:25:00+03:00,400,12.01
2022-06-22T06:25:00+03:00,450,11.71
2022-06-22T06:25:00+03:00,500,11.4
2022-06-22T06:25:00+03:00,550,11.08
2022-06-22T06:25:00+03:00,600,10.75
2022-06-22T06:30:00+03:00,0,14.35
2022-06-22T06:30:00+03:00,50,14.18
2022-06-22T06:30:00+03:00,100,13.86
2022-06-22T06:30:00+03:00,150,13.53
2022-06-22T06:30:00+03:00,200,13.3
2022-06-22T06:30:00+03:00,250,12.96
2022-06-22T06:30:00+03:00,300,12.62
2022-06-22T06:30:00+03:00,350,12.31
2022-06-22T06:30:00+03:00,400,12.01
2022-06-22T06:30:00+03:00,450,11.72
2022-06-22T06:30:00+03:00,500,11.41
2022-06-22T06:30:00+03:00,550,11.07
2022-06-22T06:30:00+03:00,600,10.74
2022-06-22T06:35:00+03:00,0,14.44
2022-06-22T06:35:00+03:00,50,14.29
2022-06-22T06:35:00+03:00,100,13.98
2022-06-22T06:35:00+03:00,150,13.64
2022-06-22T06:35:00+03:00,200,13.37
2022-06-22T06:35:00+03:00,250,13.03
2022-06-22T06:35:00+03:00,300,12.61
2022-06-22T06:35:00+03:00,350,12.24
2022-06-22T06:35:00+03:00,400,11.93
2022-06-22T06:35:00+03:00,450,11.6
2022-06-22T06:35:00+03:00,500,11.25
2022-06-22T06:35:00+03:00,550,10.88
2022-06-22T06:35:00+03:00,600,10.51
2022-06-22T06:40:00+03:00,0,14.5
2022-06-22T06:40:00+03:00,50,14.29
2022-06-22T06:40:00+03:00,100,13.93
2022-06-22T06:40:00+03:00,150,13.64
2022-06-22T06:40:00+03:00,200,13.3
2022-06-22T06:40:00+03:00,250,12.96
2022-06-22T06:40:00+03:00,300,12.61
2022-06-22T06:40:00+03:00,350,12.29
2022-06-22T06:40:00+03:00,400,11.99
2022-06-22T06:40:00+03:00,450,11.68
2022-06-22T06:40:00+03:00,500,11.35
2022-06-22T06:40:00+03:00,550,11.01
2022-06-22T06:40:00+03:00,600,10.66
2022-06-22T06:45:00+03:00,0,14.53
2022-06-22T06:45:00+03:00,50,14.35
2022-06-22T06:45:00+03:00,100,13.99
2022-06-22T06:45:00+03:00,150,13.68
2022-06-22T06:45:00+03:00,200,13.32
2022-06-22T06:45:00+03:00,250,12.98
2022-06-22T06:45:00+03:00,300,12.59
2022-06-22T06:45:00+03:00,350,12.25
2022-06-22T06:45:00+03:00,400,11.93
2022-06-22T06:45:00+03:00,450,11.61
2022-06-22T06:45:00+03:00,500,11.27
2022-06-22T06:45:00+03:00,550,10.91
2022-06-22T06:45:00+03:00,600,10.55
2022-06-22T06:50:00+03:00,0,14.58
2022-06-22T06:50:00+03:00,50,14.37
2022-06-22T06:50:00+03:00,100,14.04
2022-06-22T06:50:00+03:00,150,13.83
2022-06-22T06:50:00+03:00,200,13.5
2022-06-22T06:50:00+03:00,250,13.19
2022-06-22T06:50:00+03:00,300,12.83
2022-06-22T06:50:00+03:00,350,12.5
2022-06-22T06:50:00+03:00,400,12.2
2022-06-22T06:50:00+03:00,450,11.88
2022-06-22T06:50:00+03:00,500,11.54
2022-06-22T06:50:00+03:00,550,11.16
2022-06-22T06:50:00+03:00,600,10.79
2022-06-22T06:55:00+03:00,0,14.53
2022-06-22T06:55:00+03:00,50,14.39
2022-06-22T06:55:00+03:00,100,14.06
2022-06-22T06:55:00+03:00,150,13.77
2022-06-22T06:55:00+03:00,200,13.49
2022-06-22T06:55:00+03:00,250,13.19
2022-06-22T06:55:00+03:00,300,12.8
2022-06-22T06:55:00+03:00,350,12.45
2022-06-22T06:55:00+03:00,400,12.15
2022-06-22T06:55:00+03:00,450,11.84
2022-06-22T06:55:00+03:00,500,11.5
2022-06-22T06:55:00+03:00,550,11.14
2022-06-22T06:55:00+03:00,600,10.78
2022-06-22T07:00:00+03:00,0,14.37
2022-06-22T07:00:00+03:00,50,14.25
2022-06-22T07:00:00+03:00,100,13.99
2022-06-22T07:00:00+03:00,150,13.68
2022-06-22T07:00:00+03:00,200,13.37
2022-06-22T07:00:00+03:00,250,13.04
2022-06-22T07:00:00+03:00,300,12.64
2022-06-22T07:00:00+03:00,350,12.29
2022-06-22T07:00:00+03:00,400,11.96
2022-06-22T07:00:00+03:00,450,11.63
2022-06-22T07:00:00+03:00,500,11.27
2022-06-22T07:00:00+03:00,550,10.89
2022-06-22T07:00:00+03:00,600,10.5
2022-06-22T07:05:00+03:00,0,14.42
2022-06-22T07:05:00+03:00,50,14.2
2022-06-22T07:05:00+03:00,100,13.82
2022-06-22T07:05:00+03:00,150,13.53
2022-06-22T07:05:00+03:00,200,13.31
2022-06-22T07:05:00+03:00,250,13.01
2022-06-22T07:05:00+03:00,300,12.72
2022-06-22T07:05:00+03:00,350,12.44
2022-06-22T07:05:00+03:00,400,12.17
2022-06-22T07:05:00+03:00,450,11.9
2022-06-22T07:05:00+03:00,500,11.62
2022-06-22T07:05:00+03:00,550,11.32
2022-06-22T07:05:00+03:00,600,11.02
2022-06-22T07:10:00+03:00,0,14.41
2022-06-22T07:10:00+03:00,50,14.16
2022-06-22T07:10:00+03:00,100,13.8
2022-06-22T07:10:00+03:00,150,13.53
2022-06-22T07:10:00+03:00,200,13.3
2022-06-22T07:10:00+03:00,250,12.94
2022-06-22T07:10:00+03:00,300,12.58
2022-06-22T07:10:00+03:00,350,12.27
2022-06-22T07:10:00+03:00,400,11.97
2022-06-22T07:10:00+03:00,450,11.66
2022-06-22T07:10:00+03:00,500,11.33
2022-06-22T07:10:00+03:00,550,10.97
2022-06-22T07:10:00+03:00,600,10.62
2022-06-22T07:15:00+03:00,0,14.49
2022-06-22T07:15:00+03:00,50,14.17
2022-06-22T07:15:00+03:00,100,13.79
2022-06-22T07:15:00+03:00,150,13.47
2022-06-22T07:15:00+03:00,200,13.17
2022-06-22T07:15:00+03:00,250,12.8
2022-06-22T07:15:00+03:00,300,12.42
2022-06-22T07:15:00+03:00,350,12.08
2022-06-22T07:15:00+03:00,400,11.77
2022-06-22T07:15:00+03:00,450,11.45
2022-06-22T07:15:00+03:00,500,11.11
2022-06-22T07:15:00+03:00,550,10.74
2022-06-22T07:15:00+03:00,600,10.37
2022-06-22T07:20:00+03:00,0,14.52
2022-06-22T07:20:00+03:00,50,14.25
2022-06-22T07:20:00+03:00,100,13.74
2022-06-22T07:20:00+03:00,150,13.36
2022-06-22T07:20:00+03:00,200,12.95
2022-06-22T07:20:00+03:00,250,12.63
2022-06-22T07:20:00+03:00,300,12.27
2022-06-22T07:20:00+03:00,350,11.94
2022-06-22T07:20:00+03:00,400,11.64
2022-06-22T07:20:00+03:00,450,11.36
2022-06-22T07:20:00+03:00,500,11.07
2022-06-22T07:20:00+03:00,550,10.77
2022-06-22T07:20:00+03:00,600,10.47
2022-06-22T07:25:00+03:00,0,14.57
2022-06-22T07:25:00+03:00,50,14.27
2022-06-22T07:25:00+03:00,100,13.8
2022-06-22T07:25:00+03:00,150,13.4
2022-06-22T07:25:00+03:00,200,13.01
2022-06-22T07:25:00+03:00,250,12.72
2022-06-22T07:25:00+03:00,300,12.31
2022-06-22T07:25:00+03:00,350,11.96
2022-06-22T07:25:00+03:00,400,11.66
2022-06-22T07:25:00+03:00,450,11.36
2022-06-22T07:25:00+03:00,500,11.06
2022-06-22T07:25:00+03:00,550,10.74
2022-06-22T07:25:00+03:00,600,10.42
2022-06-22T07:30:00+03:00,0,14.46
2022-06-22T07:30:00+03:00,50,14.1
2022-06-22T07:30:00+03:00,100,13.61
2022-06-22T07:30:00+03:00,150,13.28
2022-06-22T07:30:00+03:00,200,12.94
2022-06-22T07:30:00+03:00,250,12.53
2022-06-22T07:30:00+03:00,300,12.23
2022-06-22T07:30:00+03:00,350,11.93
2022-06-22T07:30:00+03:00,400,11.64
2022-06-22T07:30:00+03:00,450,11.35
2022-06-22T07:30:00+03:00,500,11.05
2022-06-22T07:30:00+03:00,550,10.73
2022-06-22T07:30:00+03:00,600,10.41
2022-06-22T07:35:00+03:00,0,14.46
2022-06-22T07:35:00+03:00,50,14.25
2022-06-22T07:35:00+03:00,100,13.82
2022-06-22T07:35:00+03:00,150,13.43
2022-06-22T07:35:00+03:00,200,13.06
2022-06-22T07:35:00+03:00,250,12.69
2022-06-22T07:35:00+03:00,300,12.26
2022-06-22T07:35:00+03:00,350,11.89
2022-06-22T07:35:00+03:00,400,11.57
2022-06-22T07:35:00+03:00,450,11.25
2022-06-22T07:35:00+03:00,500,10.91
2022-06-22T07:35:00+03:00,550,10.56
2022-06-22T07:35:00+03:00,600,10.2
2022-06-22T07:40:00+03:00,0,14.56
2022-06-22T07:40:00+03:00,50,14.25
2022-06-22T07:40:00+03:00,100,13.8
2022-06-22T07:40:00+03:00,150,13.42
2022-06-22T07:40:00+03:00,200,13.03
2022-06-22T07:40:00+03:00,250,12.74
2022-06-22T07:40:00+03:00,300,12.33
2022-06-22T07:40:00+03:00,350,11.97
2022-06-22T07:40:00+03:00,400,11.67
2022-06-22T07:40:00+03:00,450,11.36
2022-06-22T07:40:00+03:00,500,11.05
2022-06-22T07:40:00+03:00,550,10.72
2022-06-22T07:40:00+03:00,600,10.39
2022-06-22T07:45:00+03:00,0,14.69
2022-06-22T07:45:00+03:00,50,14.31
2022-06-22T07:45:00+03:00,100,13.78
2022-06-22T07:45:00+03:00,150,13.36
2022-06-22T07:45:00+03:00,200,13.01
2022-06-22T07:45:00+03:00,250,12.63
2022-06-22T07:45:00+03:00,300,12.23
2022-06-22T07:45:00+03:00,350,11.88
2022-06-22T07:45:00+03:00,400,11.57
2022-06-22T07:45:00+03:00,450,11.26
2022-06-22T07:45:00+03:00,500,10.95
2022-06-22T07:45:00+03:00,550,10.62
2022-06-22T07:45:00+03:00,600,10.28
2022-06-22T07:50:00+03:00,0,14.85
2022-06-22T07:50:00+03:00,50,14.36
2022-06-22T07:50:00+03:00,100,13.75
2022-06-22T07:50:00+03:00,150,13.29
2022-06-22T07:50:00+03:00,200,12.96
2022-06-22T07:50:00+03:00,250,12.58
2022-06-22T07:50:00+03:00,300,12.16
2022-06-22T07:50:00+03:00,350,11.81
2022-06-22T07:50:00+03:00,400,11.51
2022-06-22T07:50:00+03:00,450,11.22
2022-06-22T07:50:00+03:00,500,10.92
2022-06-22T07:50:00+03:00,550,10.59
2022-06-22T07:50:00+03:00,600,10.27
2022-06-22T07:55:00+03:00,0,14.86
2022-06-22T07:55:00+03:00,50,14.46
2022-06-22T07:55:00+03:00,100,13.89
2022-06-22T07:55:00+03:00,150,13.36
2022-06-22T07:55:00+03:00,200,12.89
2022-06-22T07:55:00+03:00,250,12.49
2022-06-22T07:55:00+03:00,300,12.19
2022-06-22T07:55:00+03:00,350,11.89
2022-06-22T07:55:00+03:00,400,11.59
2022-06-22T07:55:00+03:00,450,11.31
2022-06-22T07:55:00+03:00,500,11.06
2022-06-22T07:55:00+03:00,550,10.79
2022-06-22T07:55:00+03:00,600,10.53
2022-06-22T08:00:00+03:00,0,14.82
2022-06-22T08:00:00+03:00,50,14.51
2022-06-22T08:00:00+03:00,100,13.98
2022-06-22T08:00:00+03:00,150,13.48
2022-06-22T08:00:00+03:00,200,13.1
2022-06-22T08:00:00+03:00,250,12.73
2022-06-22T08:00:00+03:00,300,12.24
2022-06-22T08:00:00+03:00,350,11.85
2022-06-22T08:00:00+03:00,400,11.52
2022-06-22T08:00:00+03:00,450,11.2
2022-06-22T08:00:00+03:00,500,10.87
2022-06-22T08:00:00+03:00,550,10.52
2022-06-22T08:00:00+03:00,600,10.17
2022-06-22T08:05:00+03:00,0,14.92
2022-06-22T08:05:00+03:00,50,14.46
2022-06-22T08:05:00+03:00,100,13.92
2022-06-22T08:05:00+03:00,150,13.49
2022-06-22T08:05:00+03:00,200,13.04
2022-06-22T08:05:00+03:00,250,12.74
2022-06-22T08:05:00+03:00,300,12.34
2022-06-22T08:05:00+03:00,350,12.0
2022-06-22T08:05:00+03:00,400,11.69
2022-06-22T08:05:00+03:00,450,11.4
2022-06-22T08:05:00+03:00,500,11.1
2022-06-22T08:05:00+03:00,550,10.78
2022-06-22T08:05:00+03:00,600,10.46
2022-06-22T08:10:00+03:00,0,15.03
2022-06-22T08:10:00+03:00,50,14.64
2022-06-22T08:10:00+03:00,100,14.04
2022-06-22T08:10:00+03:00,150,13.6
2022-06-22T08:10:00+03:00,200,13.25
2022-06-22T08:10:00+03:00,250,12.8
2022-06-22T08:10:00+03:00,300,12.35
2022-06-22T08:10:00+03:00,350,11.97
2022-06-22T08:10:00+03:00,400,11.65
2022-06-22T08:10:00+03:00,450,11.33
2022-06-22T08:10:00+03:00,500,10.99
2022-06-22T08:10:00+03:00,550,10.64
2022-06-22T08:10:00+03:00,600,10.28
2022-06-22T08:15:00+03:00,0,15.17
2022-06-22T08:15:00+03:00,50,14.61
2022-06-22T08:15:00+03:00,100,14.08
2022-06-22T08:15:00+03:00,150,13.7
2022-06-22T08:15:00+03:00,200,13.31
2022-06-22T08:15:00+03:00,250,12.91
2022-06-22T08:15:00+03:00,300,12.48
2022-06-22T08:15:00+03:00,350,12.11
2022-06-22T08:15:00+03:00,400,11.79
2022-06-22T08:15:00+03:00,450,11.46
2022-06-22T08:15:00+03:00,500,11.1
2022-06-22T08:15:00+03:00,550,10.71
